DateTime,TZ,Load,Zone
2025-02-01 00:00:00,EST,1617.2089,WEST
2025-02-01 01:00:00,EST,1621.6653,WEST
2025-02-01 02:00:00,EST,1621.4125,WEST
2025-02-01 03:00:00,EST,1628.0814,WEST
2025-02-01 04:00:00,EST,1657.5013,WEST
2025-02-01 05:00:00,EST,1699.7385,WEST
2025-02-01 06:00:00,EST,1772.7301,WEST
2025-02-01 07:00:00,EST,1827.8701,WEST
2025-02-01 08:00:00,EST,1865.0107,WEST
2025-02-01 09:00:00,EST,1874.2793,WEST
2025-02-01 10:00:00,EST,1858.9702,WEST
2025-02-01 11:00:00,EST,1835.6863,WEST
2025-02-01 12:00:00,EST,1828.2395,WEST
2025-02-01 13:00:00,EST,1815.7111,WEST
2025-02-01 14:00:00,EST,1794.0858,WEST
2025-02-01 15:00:00,EST,1816.9682,WEST
2025-02-01 16:00:00,EST,1885.6616,WEST
2025-02-01 17:00:00,EST,1978.6067,WEST
2025-02-01 18:00:00,EST,2022.5843,WEST
2025-02-01 19:00:00,EST,2004.4086,WEST
2025-02-01 20:00:00,EST,1983.5013,WEST
2025-02-01 21:00:00,EST,1945.1329,WEST
2025-02-01 22:00:00,EST,1893.7915,WEST
2025-02-01 23:00:00,EST,1840.6714,WEST
2025-02-03 00:00:00,EST,1660.4719,WEST
2025-02-03 01:00:00,EST,1628.6138,WEST
2025-02-03 02:00:00,EST,1610.2836,WEST
2025-02-03 03:00:00,EST,1603.4927,WEST
2025-02-03 04:00:00,EST,1624.0161,WEST
2025-02-03 05:00:00,EST,1684.6588,WEST
2025-02-03 06:00:00,EST,1791.8234,WEST
2025-02-03 07:00:00,EST,1873.5827,WEST
2025-02-03 08:00:00,EST,1910.7721,WEST
2025-02-03 09:00:00,EST,1911.0483,WEST
2025-02-03 10:00:00,EST,1900.1538,WEST
2025-02-03 11:00:00,EST,1858.6359,WEST
2025-02-03 12:00:00,EST,1842.196,WEST
2025-02-03 13:00:00,EST,1853.9088,WEST
2025-02-03 14:00:00,EST,1831.8153,WEST
2025-02-03 15:00:00,EST,1836.9513,WEST
2025-02-03 16:00:00,EST,1879.8831,WEST
2025-02-03 17:00:00,EST,1941.5501,WEST
2025-02-03 18:00:00,EST,1968.4877,WEST
2025-02-03 19:00:00,EST,1961.383,WEST
2025-02-03 20:00:00,EST,1927.17,WEST
2025-02-03 21:00:00,EST,1868.1686,WEST
2025-02-03 22:00:00,EST,1795.0357,WEST
2025-02-03 23:00:00,EST,1729.0331,WEST
2025-02-02 00:00:00,EST,1789.7114,WEST
2025-02-02 01:00:00,EST,1757.9818,WEST
2025-02-02 02:00:00,EST,1741.0995,WEST
2025-02-02 03:00:00,EST,1725.3776,WEST
2025-02-02 04:00:00,EST,1718.9849,WEST
2025-02-02 05:00:00,EST,1731.4958,WEST
2025-02-02 06:00:00,EST,1771.7382,WEST
2025-02-02 07:00:00,EST,1815.4071,WEST
2025-02-02 08:00:00,EST,1825.4539,WEST
2025-02-02 09:00:00,EST,1858.3265,WEST
2025-02-02 10:00:00,EST,1863.1336,WEST
2025-02-02 11:00:00,EST,1821.7001,WEST
2025-02-02 12:00:00,EST,1784.1043,WEST
2025-02-02 13:00:00,EST,1811.3405,WEST
2025-02-02 14:00:00,EST,1821.4308,WEST
2025-02-02 15:00:00,EST,1844.7702,WEST
2025-02-02 16:00:00,EST,1874.2803,WEST
2025-02-02 17:00:00,EST,1918.8781,WEST
2025-02-02 18:00:00,EST,1925.2112,WEST
2025-02-02 19:00:00,EST,1901.4389,WEST
2025-02-02 20:00:00,EST,1850.1766,WEST
2025-02-02 21:00:00,EST,1796.9942,WEST
2025-02-02 22:00:00,EST,1741.4305,WEST
2025-02-02 23:00:00,EST,1700.7759,WEST
2025-02-04 00:00:00,EST,1674.8628,WEST
2025-02-04 01:00:00,EST,1640.9329,WEST
2025-02-04 02:00:00,EST,1644.1953,WEST
2025-02-04 03:00:00,EST,1639.1667,WEST
2025-02-04 04:00:00,EST,1628.0215,WEST
2025-02-04 05:00:00,EST,1686.8377,WEST
2025-02-04 06:00:00,EST,1815.3112,WEST
2025-02-04 07:00:00,EST,1898.1045,WEST
2025-02-04 08:00:00,EST,1913.1783,WEST
2025-02-04 09:00:00,EST,1898.3033,WEST
2025-02-04 10:00:00,EST,1881.1335,WEST
2025-02-04 11:00:00,EST,1826.8623,WEST
2025-02-04 12:00:00,EST,1787.3607,WEST
2025-02-04 13:00:00,EST,1808.6474,WEST
2025-02-04 14:00:00,EST,1804.8481,WEST
2025-02-04 15:00:00,EST,1819.1351,WEST
2025-02-04 16:00:00,EST,1882.4545,WEST
2025-02-04 17:00:00,EST,1956.8938,WEST
2025-02-04 18:00:00,EST,1992.1521,WEST
2025-02-04 19:00:00,EST,2021.9294,WEST
2025-02-04 20:00:00,EST,1971.6616,WEST
2025-02-04 21:00:00,EST,1923.9003,WEST
2025-02-04 22:00:00,EST,1847.4414,WEST
2025-02-04 23:00:00,EST,1793.488,WEST
2025-02-05 00:00:00,EST,1711.6352,WEST
2025-02-05 01:00:00,EST,1691.4476,WEST
2025-02-05 02:00:00,EST,1681.5896,WEST
2025-02-05 03:00:00,EST,1657.2444,WEST
2025-02-05 04:00:00,EST,1655.9506,WEST
2025-02-05 05:00:00,EST,1719.745,WEST
2025-02-05 06:00:00,EST,1831.2223,WEST
2025-02-05 07:00:00,EST,1909.0415,WEST
2025-02-05 08:00:00,EST,1912.1919,WEST
2025-02-05 09:00:00,EST,1891.4583,WEST
2025-02-05 10:00:00,EST,1870.051,WEST
2025-02-05 11:00:00,EST,1833.168,WEST
2025-02-05 12:00:00,EST,1787.6707,WEST
2025-02-05 13:00:00,EST,1800.9233,WEST
2025-02-05 14:00:00,EST,1798.45,WEST
2025-02-05 15:00:00,EST,1821.0533,WEST
2025-02-05 16:00:00,EST,1870.7902,WEST
2025-02-05 17:00:00,EST,1947.3141,WEST
2025-02-05 18:00:00,EST,1976.5587,WEST
2025-02-05 19:00:00,EST,1970.1203,WEST
2025-02-05 20:00:00,EST,1930.627,WEST
2025-02-05 21:00:00,EST,1905.3873,WEST
2025-02-05 22:00:00,EST,1819.8668,WEST
2025-02-05 23:00:00,EST,1743.8684,WEST
2025-02-06 00:00:00,EST,1707.7923,WEST
2025-02-06 01:00:00,EST,1679.2867,WEST
2025-02-06 02:00:00,EST,1654.8726,WEST
2025-02-06 03:00:00,EST,1651.2375,WEST
2025-02-06 04:00:00,EST,1652.2885,WEST
2025-02-06 05:00:00,EST,1717.4551,WEST
2025-02-06 06:00:00,EST,1800.2682,WEST
2025-02-06 07:00:00,EST,1847.168,WEST
2025-02-06 08:00:00,EST,1867.8111,WEST
2025-02-06 09:00:00,EST,1872.5798,WEST
2025-02-06 10:00:00,EST,1889.1143,WEST
2025-02-06 11:00:00,EST,1892.1909,WEST
2025-02-06 12:00:00,EST,1891.7982,WEST
2025-02-06 13:00:00,EST,1896.3959,WEST
2025-02-06 14:00:00,EST,1912.3633,WEST
2025-02-06 15:00:00,EST,1948.2093,WEST
2025-02-06 16:00:00,EST,1987.9941,WEST
2025-02-06 17:00:00,EST,2022.1218,WEST
2025-02-06 18:00:00,EST,2026.6764,WEST
2025-02-06 19:00:00,EST,2031.5822,WEST
2025-02-06 20:00:00,EST,1986.7707,WEST
2025-02-06 21:00:00,EST,1913.9727,WEST
2025-02-06 22:00:00,EST,1836.4728,WEST
2025-02-06 23:00:00,EST,1762.2063,WEST
2025-02-07 00:00:00,EST,1717.2134,WEST
2025-02-07 01:00:00,EST,1687.4045,WEST
2025-02-07 02:00:00,EST,1658.2458,WEST
2025-02-07 03:00:00,EST,1673.1519,WEST
2025-02-07 04:00:00,EST,1699.205,WEST
2025-02-07 05:00:00,EST,1763.9652,WEST
2025-02-07 06:00:00,EST,1866.3652,WEST
2025-02-07 07:00:00,EST,1942.0192,WEST
2025-02-07 08:00:00,EST,1947.0323,WEST
2025-02-07 09:00:00,EST,1900.496,WEST
2025-02-07 10:00:00,EST,1847.9648,WEST
2025-02-07 11:00:00,EST,1800.5542,WEST
2025-02-07 12:00:00,EST,1773.3539,WEST
2025-02-07 13:00:00,EST,1773.8161,WEST
2025-02-07 14:00:00,EST,1772.0901,WEST
2025-02-07 15:00:00,EST,1807.3743,WEST
2025-02-07 16:00:00,EST,1907.9575,WEST
2025-02-07 17:00:00,EST,1989.7323,WEST
2025-02-07 18:00:00,EST,2036.5551,WEST
2025-02-07 19:00:00,EST,2038.4353,WEST
2025-02-07 20:00:00,EST,2009.2046,WEST
2025-02-07 21:00:00,EST,1964.1048,WEST
2025-02-07 22:00:00,EST,1887.874,WEST
2025-02-07 23:00:00,EST,1818.2439,WEST
2025-02-08 00:00:00,EST,1784.1522,WEST
2025-02-08 01:00:00,EST,1757.913,WEST
2025-02-08 02:00:00,EST,1737.8427,WEST
2025-02-08 03:00:00,EST,1727.1332,WEST
2025-02-08 04:00:00,EST,1734.7098,WEST
2025-02-08 05:00:00,EST,1751.6228,WEST
2025-02-08 06:00:00,EST,1781.7714,WEST
2025-02-08 07:00:00,EST,1821.7611,WEST
2025-02-08 08:00:00,EST,1839.5296,WEST
2025-02-08 09:00:00,EST,1821.6436,WEST
2025-02-08 10:00:00,EST,1810.6883,WEST
2025-02-08 11:00:00,EST,1781.7456,WEST
2025-02-08 12:00:00,EST,1774.0414,WEST
2025-02-08 13:00:00,EST,1804.3746,WEST
2025-02-08 14:00:00,EST,1817.879,WEST
2025-02-08 15:00:00,EST,1822.8084,WEST
2025-02-08 16:00:00,EST,1848.2916,WEST
2025-02-08 17:00:00,EST,1915.1705,WEST
2025-02-08 18:00:00,EST,1933.6055,WEST
2025-02-08 19:00:00,EST,1932.4608,WEST
2025-02-08 20:00:00,EST,1895.4279,WEST
2025-02-08 21:00:00,EST,1840.1301,WEST
2025-02-08 22:00:00,EST,1778.7366,WEST
2025-02-08 23:00:00,EST,1731.543,WEST
2025-02-09 00:00:00,EST,1683.4726,WEST
2025-02-09 01:00:00,EST,1647.7725,WEST
2025-02-09 02:00:00,EST,1627.5888,WEST
2025-02-09 03:00:00,EST,1624.7183,WEST
2025-02-09 04:00:00,EST,1617.2299,WEST
2025-02-09 05:00:00,EST,1636.2804,WEST
2025-02-09 06:00:00,EST,1667.5963,WEST
2025-02-09 07:00:00,EST,1704.2233,WEST
2025-02-09 08:00:00,EST,1743.0163,WEST
2025-02-09 09:00:00,EST,1772.9522,WEST
2025-02-09 10:00:00,EST,1779.1124,WEST
2025-02-09 11:00:00,EST,1776.4931,WEST
2025-02-09 12:00:00,EST,1788.9632,WEST
2025-02-09 13:00:00,EST,1803.0063,WEST
2025-02-09 14:00:00,EST,1803.9112,WEST
2025-02-09 15:00:00,EST,1822.1488,WEST
2025-02-09 16:00:00,EST,1868.5488,WEST
2025-02-09 17:00:00,EST,1923.4203,WEST
2025-02-09 18:00:00,EST,1941.349,WEST
2025-02-09 19:00:00,EST,1909.4636,WEST
2025-02-09 20:00:00,EST,1871.4489,WEST
2025-02-09 21:00:00,EST,1807.6131,WEST
2025-02-09 22:00:00,EST,1736.5615,WEST
2025-02-09 23:00:00,EST,1674.3128,WEST
2025-02-10 00:00:00,EST,1647.5033,WEST
2025-02-10 01:00:00,EST,1623.9359,WEST
2025-02-10 02:00:00,EST,1603.7762,WEST
2025-02-10 03:00:00,EST,1615.0708,WEST
2025-02-10 04:00:00,EST,1637.14,WEST
2025-02-10 05:00:00,EST,1710.914,WEST
2025-02-10 06:00:00,EST,1776.3796,WEST
2025-02-10 07:00:00,EST,1818.5897,WEST
2025-02-10 08:00:00,EST,1851.3591,WEST
2025-02-10 09:00:00,EST,1867.6284,WEST
2025-02-10 10:00:00,EST,1861.977,WEST
2025-02-10 11:00:00,EST,1832.8053,WEST
2025-02-10 12:00:00,EST,1835.7231,WEST
2025-02-10 13:00:00,EST,1812.0356,WEST
2025-02-10 14:00:00,EST,1797.7762,WEST
2025-02-10 15:00:00,EST,1863.0678,WEST
2025-02-10 16:00:00,EST,1939.776,WEST
2025-02-10 17:00:00,EST,1991.7262,WEST
2025-02-10 18:00:00,EST,1997.1948,WEST
2025-02-10 19:00:00,EST,1983.9068,WEST
2025-02-10 20:00:00,EST,1977.3438,WEST
2025-02-10 21:00:00,EST,1938.1098,WEST
2025-02-10 22:00:00,EST,1827.649,WEST
2025-02-10 23:00:00,EST,1763.3288,WEST
2025-02-11 00:00:00,EST,1736.5662,WEST
2025-02-11 01:00:00,EST,1708.4805,WEST
2025-02-11 02:00:00,EST,1685.233,WEST
2025-02-11 03:00:00,EST,1696.4968,WEST
2025-02-11 04:00:00,EST,1707.1528,WEST
2025-02-11 05:00:00,EST,1733.1464,WEST
2025-02-11 06:00:00,EST,1845.3469,WEST
2025-02-11 07:00:00,EST,1922.6564,WEST
2025-02-11 08:00:00,EST,1945.287,WEST
2025-02-11 09:00:00,EST,1941.3623,WEST
2025-02-11 10:00:00,EST,1895.4093,WEST
2025-02-11 11:00:00,EST,1822.4496,WEST
2025-02-11 12:00:00,EST,1769.4572,WEST
2025-02-11 13:00:00,EST,1765.5462,WEST
2025-02-11 14:00:00,EST,1764.6122,WEST
2025-02-11 15:00:00,EST,1780.2038,WEST
2025-02-11 16:00:00,EST,1822.1516,WEST
2025-02-11 17:00:00,EST,1884.8773,WEST
2025-02-11 18:00:00,EST,1924.7454,WEST
2025-02-11 19:00:00,EST,1925.6389,WEST
2025-02-11 20:00:00,EST,1888.2933,WEST
2025-02-11 21:00:00,EST,1851.3916,WEST
2025-02-11 22:00:00,EST,1773.5095,WEST
2025-02-11 23:00:00,EST,1697.3237,WEST
2025-02-12 00:00:00,EST,1661.0514,WEST
2025-02-12 01:00:00,EST,1643.1013,WEST
2025-02-12 02:00:00,EST,1616.0396,WEST
2025-02-12 03:00:00,EST,1605.6606,WEST
2025-02-12 04:00:00,EST,1623.2911,WEST
2025-02-12 05:00:00,EST,1689.9533,WEST
2025-02-12 06:00:00,EST,1799.505,WEST
2025-02-12 07:00:00,EST,1870.668,WEST
2025-02-12 08:00:00,EST,1894.0149,WEST
2025-02-12 09:00:00,EST,1876.3996,WEST
2025-02-12 10:00:00,EST,1851.0562,WEST
2025-02-12 11:00:00,EST,1816.7817,WEST
2025-02-12 12:00:00,EST,1846.1232,WEST
2025-02-12 13:00:00,EST,1881.8606,WEST
2025-02-12 14:00:00,EST,1887.1912,WEST
2025-02-12 15:00:00,EST,1874.0258,WEST
2025-02-12 16:00:00,EST,1884.7142,WEST
2025-02-12 17:00:00,EST,1938.7203,WEST
2025-02-12 18:00:00,EST,1953.9958,WEST
2025-02-12 19:00:00,EST,1925.0581,WEST
2025-02-12 20:00:00,EST,1883.379,WEST
2025-02-12 21:00:00,EST,1839.9664,WEST
2025-02-12 22:00:00,EST,1782.0376,WEST
2025-02-12 23:00:00,EST,1721.5742,WEST
2025-02-13 00:00:00,EST,1681.8653,WEST
2025-02-13 01:00:00,EST,1652.775,WEST
2025-02-13 02:00:00,EST,1613.493,WEST
2025-02-13 03:00:00,EST,1602.3089,WEST
2025-02-13 04:00:00,EST,1616.7699,WEST
2025-02-13 05:00:00,EST,1670.2476,WEST
2025-02-13 06:00:00,EST,1752.1009,WEST
2025-02-13 07:00:00,EST,1813.5472,WEST
2025-02-13 08:00:00,EST,1840.0121,WEST
2025-02-13 09:00:00,EST,1885.1454,WEST
2025-02-13 10:00:00,EST,1906.3506,WEST
2025-02-13 11:00:00,EST,1940.7889,WEST
2025-02-13 12:00:00,EST,1950.6554,WEST
2025-02-13 13:00:00,EST,1975.5334,WEST
2025-02-13 14:00:00,EST,1925.8801,WEST
2025-02-13 15:00:00,EST,1942.7782,WEST
2025-02-13 16:00:00,EST,1976.4067,WEST
2025-02-13 17:00:00,EST,2016.9599,WEST
2025-02-13 18:00:00,EST,2036.1691,WEST
2025-02-13 19:00:00,EST,2015.252,WEST
2025-02-13 20:00:00,EST,1985.9864,WEST
2025-02-13 21:00:00,EST,1927.4028,WEST
2025-02-13 22:00:00,EST,1826.6881,WEST
2025-02-13 23:00:00,EST,1773.2817,WEST
2025-02-14 00:00:00,EST,1735.0194,WEST
2025-02-14 01:00:00,EST,1727.0387,WEST
2025-02-14 02:00:00,EST,1713.9593,WEST
2025-02-14 03:00:00,EST,1702.1044,WEST
2025-02-14 04:00:00,EST,1705.0618,WEST
2025-02-14 05:00:00,EST,1772.6822,WEST
2025-02-14 06:00:00,EST,1883.8072,WEST
2025-02-14 07:00:00,EST,1953.6401,WEST
2025-02-14 08:00:00,EST,1945.4288,WEST
2025-02-14 09:00:00,EST,1892.0197,WEST
2025-02-14 10:00:00,EST,1859.8868,WEST
2025-02-14 11:00:00,EST,1836.3795,WEST
2025-02-14 12:00:00,EST,1791.4764,WEST
2025-02-14 13:00:00,EST,1761.0787,WEST
2025-02-14 14:00:00,EST,1760.277,WEST
2025-02-14 15:00:00,EST,1823.6061,WEST
2025-02-14 16:00:00,EST,1900.0725,WEST
2025-02-14 17:00:00,EST,1990.9835,WEST
2025-02-14 18:00:00,EST,2021.0712,WEST
2025-02-14 19:00:00,EST,1988.2979,WEST
2025-02-14 20:00:00,EST,1959.6229,WEST
2025-02-14 21:00:00,EST,1907.5613,WEST
2025-02-14 22:00:00,EST,1845.5165,WEST
2025-02-14 23:00:00,EST,1769.6305,WEST
2025-02-15 00:00:00,EST,1704.6748,WEST
2025-02-15 01:00:00,EST,1668.128,WEST
2025-02-15 02:00:00,EST,1641.7175,WEST
2025-02-15 03:00:00,EST,1626.5909,WEST
2025-02-15 04:00:00,EST,1625.744,WEST
2025-02-15 05:00:00,EST,1643.4601,WEST
2025-02-15 06:00:00,EST,1694.9019,WEST
2025-02-15 07:00:00,EST,1764.4202,WEST
2025-02-15 08:00:00,EST,1797.1128,WEST
2025-02-15 09:00:00,EST,1817.8985,WEST
2025-02-15 10:00:00,EST,1826.8062,WEST
2025-02-15 11:00:00,EST,1842.3135,WEST
2025-02-15 12:00:00,EST,1835.436,WEST
2025-02-15 13:00:00,EST,1818.077,WEST
2025-02-15 14:00:00,EST,1793.8409,WEST
2025-02-15 15:00:00,EST,1801.7795,WEST
2025-02-15 16:00:00,EST,1802.5375,WEST
2025-02-15 17:00:00,EST,1841.6272,WEST
2025-02-15 18:00:00,EST,1871.0621,WEST
2025-02-15 19:00:00,EST,1846.7149,WEST
2025-02-15 20:00:00,EST,1816.6382,WEST
2025-02-15 21:00:00,EST,1772.8813,WEST
2025-02-15 22:00:00,EST,1710.5207,WEST
2025-02-15 23:00:00,EST,1655.7942,WEST
2025-02-16 00:00:00,EST,1612.4626,WEST
2025-02-16 01:00:00,EST,1585.5788,WEST
2025-02-16 02:00:00,EST,1566.6189,WEST
2025-02-16 03:00:00,EST,1554.5767,WEST
2025-02-16 04:00:00,EST,1554.8803,WEST
2025-02-16 05:00:00,EST,1568.7498,WEST
2025-02-16 06:00:00,EST,1607.3403,WEST
2025-02-16 07:00:00,EST,1651.3628,WEST
2025-02-16 08:00:00,EST,1702.9639,WEST
2025-02-16 09:00:00,EST,1733.4022,WEST
2025-02-16 10:00:00,EST,1774.1175,WEST
2025-02-16 11:00:00,EST,1796.2646,WEST
2025-02-16 12:00:00,EST,1804.5619,WEST
2025-02-16 13:00:00,EST,1791.5069,WEST
2025-02-16 14:00:00,EST,1790.51,WEST
2025-02-16 15:00:00,EST,1780.1756,WEST
2025-02-16 16:00:00,EST,1810.2007,WEST
2025-02-16 17:00:00,EST,1856.0784,WEST
2025-02-16 18:00:00,EST,1897.9418,WEST
2025-02-16 19:00:00,EST,1878.6648,WEST
2025-02-16 20:00:00,EST,1855.9597,WEST
2025-02-16 21:00:00,EST,1835.2637,WEST
2025-02-16 22:00:00,EST,1776.8932,WEST
2025-02-16 23:00:00,EST,1701.7021,WEST
2025-02-17 00:00:00,EST,1671.2252,WEST
2025-02-17 01:00:00,EST,1672.4979,WEST
2025-02-17 02:00:00,EST,1661.8141,WEST
2025-02-17 03:00:00,EST,1665.2951,WEST
2025-02-17 04:00:00,EST,1675.1399,WEST
2025-02-17 05:00:00,EST,1733.1884,WEST
2025-02-17 06:00:00,EST,1805.814,WEST
2025-02-17 07:00:00,EST,1882.1336,WEST
2025-02-17 08:00:00,EST,1936.1367,WEST
2025-02-17 09:00:00,EST,1966.7633,WEST
2025-02-17 10:00:00,EST,1937.6449,WEST
2025-02-17 11:00:00,EST,1939.104,WEST
2025-02-17 12:00:00,EST,1946.265,WEST
2025-02-17 13:00:00,EST,1980.1986,WEST
2025-02-17 14:00:00,EST,1975.1014,WEST
2025-02-17 15:00:00,EST,1947.1178,WEST
2025-02-17 16:00:00,EST,1933.7406,WEST
2025-02-17 17:00:00,EST,1993.2875,WEST
2025-02-17 18:00:00,EST,2037.4733,WEST
2025-02-17 19:00:00,EST,2028.9597,WEST
2025-02-17 20:00:00,EST,1988.3675,WEST
2025-02-17 21:00:00,EST,1955.2408,WEST
2025-02-17 22:00:00,EST,1883.2666,WEST
2025-02-17 23:00:00,EST,1809.7688,WEST
2025-02-18 00:00:00,EST,1746.5127,WEST
2025-02-18 01:00:00,EST,1723.1258,WEST
2025-02-18 02:00:00,EST,1704.9834,WEST
2025-02-18 03:00:00,EST,1698.5046,WEST
2025-02-18 04:00:00,EST,1713.5983,WEST
2025-02-18 05:00:00,EST,1777.0564,WEST
2025-02-18 06:00:00,EST,1861.0886,WEST
2025-02-18 07:00:00,EST,1934.2345,WEST
2025-02-18 08:00:00,EST,1929.0959,WEST
2025-02-18 09:00:00,EST,1917.6513,WEST
2025-02-18 10:00:00,EST,1904.9972,WEST
2025-02-18 11:00:00,EST,1879.2383,WEST
2025-02-18 12:00:00,EST,1874.5496,WEST
2025-02-18 13:00:00,EST,1903.873,WEST
2025-02-18 14:00:00,EST,1903.9343,WEST
2025-02-18 15:00:00,EST,1910.042,WEST
2025-02-18 16:00:00,EST,1896.6592,WEST
2025-02-18 17:00:00,EST,1960.2459,WEST
2025-02-18 18:00:00,EST,2009.8058,WEST
2025-02-18 19:00:00,EST,1974.4046,WEST
2025-02-18 20:00:00,EST,1940.44,WEST
2025-02-18 21:00:00,EST,1874.1523,WEST
2025-02-18 22:00:00,EST,1791.5543,WEST
2025-02-18 23:00:00,EST,1728.155,WEST
2025-02-19 00:00:00,EST,1673.0095,WEST
2025-02-19 01:00:00,EST,1652.8572,WEST
2025-02-19 02:00:00,EST,1627.903,WEST
2025-02-19 03:00:00,EST,1616.0932,WEST
2025-02-19 04:00:00,EST,1631.5676,WEST
2025-02-19 05:00:00,EST,1669.4425,WEST
2025-02-19 06:00:00,EST,1771.7981,WEST
2025-02-19 07:00:00,EST,1840.9966,WEST
2025-02-19 08:00:00,EST,1871.4581,WEST
2025-02-19 09:00:00,EST,1878.6262,WEST
2025-02-19 10:00:00,EST,1861.0326,WEST
2025-02-19 11:00:00,EST,1852.799,WEST
2025-02-19 12:00:00,EST,1842.195,WEST
2025-02-19 13:00:00,EST,1858.9541,WEST
2025-02-19 14:00:00,EST,1866.1094,WEST
2025-02-19 15:00:00,EST,1861.5561,WEST
2025-02-19 16:00:00,EST,1879.5851,WEST
2025-02-19 17:00:00,EST,1915.7998,WEST
2025-02-19 18:00:00,EST,1955.9888,WEST
2025-02-19 19:00:00,EST,1928.7017,WEST
2025-02-19 20:00:00,EST,1899.3921,WEST
2025-02-19 21:00:00,EST,1844.4837,WEST
2025-02-19 22:00:00,EST,1755.7581,WEST
2025-02-19 23:00:00,EST,1697.8301,WEST
2025-02-20 00:00:00,EST,1635.8397,WEST
2025-02-20 01:00:00,EST,1606.8839,WEST
2025-02-20 02:00:00,EST,1583.6093,WEST
2025-02-20 03:00:00,EST,1579.8469,WEST
2025-02-20 04:00:00,EST,1591.3739,WEST
2025-02-20 05:00:00,EST,1648.2392,WEST
2025-02-20 06:00:00,EST,1753.7901,WEST
2025-02-20 07:00:00,EST,1815.2405,WEST
2025-02-20 08:00:00,EST,1847.7614,WEST
2025-02-20 09:00:00,EST,1850.5783,WEST
2025-02-20 10:00:00,EST,1855.7143,WEST
2025-02-20 11:00:00,EST,1863.9839,WEST
2025-02-20 12:00:00,EST,1878.2563,WEST
2025-02-20 13:00:00,EST,1917.0432,WEST
2025-02-20 14:00:00,EST,1903.839,WEST
2025-02-20 15:00:00,EST,1931.1484,WEST
2025-02-20 16:00:00,EST,1913.8267,WEST
2025-02-20 17:00:00,EST,1946.8555,WEST
2025-02-20 18:00:00,EST,1966.0769,WEST
2025-02-20 19:00:00,EST,1949.8035,WEST
2025-02-20 20:00:00,EST,1914.9637,WEST
2025-02-20 21:00:00,EST,1868.6754,WEST
2025-02-20 22:00:00,EST,1799.9319,WEST
2025-02-20 23:00:00,EST,1731.3939,WEST
2025-02-21 00:00:00,EST,1677.3787,WEST
2025-02-21 01:00:00,EST,1638.5178,WEST
2025-02-21 02:00:00,EST,1616.6023,WEST
2025-02-21 03:00:00,EST,1600.2284,WEST
2025-02-21 04:00:00,EST,1616.0428,WEST
2025-02-21 05:00:00,EST,1663.8506,WEST
2025-02-21 06:00:00,EST,1768.3126,WEST
2025-02-21 07:00:00,EST,1850.6985,WEST
2025-02-21 08:00:00,EST,1902.1365,WEST
2025-02-21 09:00:00,EST,1902.29,WEST
2025-02-21 10:00:00,EST,1897.3869,WEST
2025-02-21 11:00:00,EST,1909.164,WEST
2025-02-21 12:00:00,EST,1902.5355,WEST
2025-02-21 13:00:00,EST,1892.1349,WEST
2025-02-21 14:00:00,EST,1886.514,WEST
2025-02-21 15:00:00,EST,1897.3075,WEST
2025-02-21 16:00:00,EST,1932.3512,WEST
2025-02-21 17:00:00,EST,1959.1926,WEST
2025-02-21 18:00:00,EST,1991.0246,WEST
2025-02-21 19:00:00,EST,1973.0233,WEST
2025-02-21 20:00:00,EST,1918.649,WEST
2025-02-21 21:00:00,EST,1885.3206,WEST
2025-02-21 22:00:00,EST,1796.3765,WEST
2025-02-21 23:00:00,EST,1711.4908,WEST
2025-02-22 00:00:00,EST,1657.5767,WEST
2025-02-22 01:00:00,EST,1629.5007,WEST
2025-02-22 02:00:00,EST,1605.5855,WEST
2025-02-22 03:00:00,EST,1595.3812,WEST
2025-02-22 04:00:00,EST,1600.9284,WEST
2025-02-22 05:00:00,EST,1624.1094,WEST
2025-02-22 06:00:00,EST,1717.2189,WEST
2025-02-22 07:00:00,EST,1746.6922,WEST
2025-02-22 08:00:00,EST,1748.4953,WEST
2025-02-22 09:00:00,EST,1755.4689,WEST
2025-02-22 10:00:00,EST,1764.6059,WEST
2025-02-22 11:00:00,EST,1720.938,WEST
2025-02-22 12:00:00,EST,1682.6631,WEST
2025-02-22 13:00:00,EST,1657.3125,WEST
2025-02-22 14:00:00,EST,1671.0301,WEST
2025-02-22 15:00:00,EST,1717.5913,WEST
2025-02-22 16:00:00,EST,1803.3537,WEST
2025-02-22 17:00:00,EST,1879.9909,WEST
2025-02-22 18:00:00,EST,1924.5739,WEST
2025-02-22 19:00:00,EST,1910.8417,WEST
2025-02-22 20:00:00,EST,1897.5521,WEST
2025-02-22 21:00:00,EST,1843.0142,WEST
2025-02-22 22:00:00,EST,1786.3118,WEST
2025-02-22 23:00:00,EST,1731.0533,WEST
2025-02-23 00:00:00,EST,1685.454,WEST
2025-02-23 01:00:00,EST,1643.856,WEST
2025-02-23 02:00:00,EST,1636.8896,WEST
2025-02-23 03:00:00,EST,1622.5304,WEST
2025-02-23 04:00:00,EST,1618.7232,WEST
2025-02-23 05:00:00,EST,1636.5919,WEST
2025-02-23 06:00:00,EST,1663.1419,WEST
2025-02-23 07:00:00,EST,1702.5515,WEST
2025-02-23 08:00:00,EST,1722.3913,WEST
2025-02-23 09:00:00,EST,1718.9114,WEST
2025-02-23 10:00:00,EST,1696.5411,WEST
